text,label
"The Bank of Korea doubled the margin of its latest rate hike on Wednesday in line with a global trend of larger policy moves, as it stepped up its battle against inflation now running at a 23-year high  https://t.co/AIQABispe9",1
"The world's finance chiefs are heading to Bali to talk inflation, debt and oil  https://t.co/Nqmt8Sk7IN",1
Treasury Secretary Janet Yellen signaled no willingness by the US to support a potential intervention into currency markets to halt the depreciation of the yen against the dollar  https://t.co/nU7i9LOyh8,1
"The Bank of France said the economy grew by about 0.25% in the second quarter, despite record inflation, Russia’s invasion of Ukraine and growing uncertainty about the business outlook  https://t.co/VRSniWoune",1
"Richmond Fed President Thomas Barkin kept his options open on how big the central bank should go when it raises interest rates later this month, following an increase of 75 basis points in June  https://t.co/tvmfnqctXV",1
BOE Governor Andrew Bailey stressed that there are “no ifs or buts” to his aim of bringing inflation back the central bank’s 2% target  https://t.co/XRWRM2FHMj,1
Mario Draghi says he won’t continue leading Italy’s government if the Five Star Movement leaves his coalition  https://t.co/eIQuJGwhbp,1
"India’s central bank governor says monetary policy is mindful of the economy’s growth needs, signaling that tightening will be geared to ensure there isn’t a massive slowdown  https://t.co/Z5xDXO9KTu",1
"India’s central bank is for an orderly appreciation or depreciation in the currency and is intervening in all market segments to curb volatility, Governor Shaktikanta Das says  https://t.co/F8tMTTYIEu",1
European Union finance ministers agree to provide Ukraine with a 1 billion euro ($1 billion) emergency loan to finance urgent needs  Latest updates:  https://t.co/PIHLxnlfEK  https://t.co/Hmkhk71ydU,1
"The Bank of Canada is set to deliver a super-sized interest rate hike, accelerating efforts to withdraw stimulus from an overheated economy and rein in soaring inflation  https://t.co/cNPXw3LAeX",1
"US Treasury Secretary Janet Yellen agrees with her Japanese counterpart Tuesday that volatile exchange rates pose a risk, and pledges to consult and cooperate as appropriate  https://t.co/R4bFK7lQ4P",1
Bank of America calls on the US Treasury to improve market plumbing  https://t.co/Pe5IUEG7nJ,1
"A large majority of economists see the Bank of Korea raising its benchmark interest rate by a half-percentage-point on Wednesday, doubling the pace of its policy tightening  https://t.co/w8BEsTd00U",1
Atlanta Fed President Raphael Bostic said the economy can cope with higher rates and repeated his support for another jumbo move when the central bank meets this month  https://t.co/veFfEtDSko,1
The government group estimates that a rise in Canada’s benchmark rate to 3.5% could result in a 5% decline in average home prices  https://t.co/h8yEVMt1LR,1
"Cryptoassets may have some “extrinsic” value thanks to people’s desire to collect the tokens, BOE Governor Andrew Bailey says, reiterating his critique that they lack “intrinsic” worth  https://t.co/t2uyvWtQgq",1
"Bank of Montreal is raising the minimum wage for its US branch and contact-center employees to $20 an hour, its second such pay bump in less than a year  https://t.co/kxoBbmLbP4",1
"Kansas City Fed President Esther George, who dissented last month against the US central bank’s jumbo 75 basis-point increase in interest rates, cautioned that rushing to tighten policy could backfire  https://t.co/7X10ntGPHU",1
Spain will contribute $1.9 billion to a new IMF trust to bolster financing to countries struggling with the pandemic and the fallout of the war in Ukraine  https://t.co/UpJRJejnRh,1
Group of 20 finance chiefs started official meetings in Bali with an eye toward progress on food security and debt issues as tensions over Russia impeded prospects for a more sweeping agreement  https://t.co/qrFboWOjHl via @markets,1
"Fed Governor Christopher Waller said he backs a three-quarter percentage-point hike in the benchmark rate later this month after the latest CPI report, but could vote for more aggressive action depending on further data  https://t.co/3CEwptXqPw",1
"Citigroup economists now see a 100 basis-point rate increase as the most likely outcome when the Federal Reserve meets in late July, following data that showed US consumer inflation accelerated to a fresh four-decade high  https://t.co/kvd2L9PwFq",1
"BREAKING: The ECB raises interest rates by 50 basis points, the first hike in 11 years, joining global peers in confronting a historic spike in inflation  https://t.co/1vxvasrW5M",1
"Indonesia’s central bank is on track to issue its own digital currency for banks to use, while considering ways to ensure it would be exchangeable across borders  https://t.co/78m3IGpF0I",1
"Kuroda demonstrated a flash of pragmatism in deciding to keep rates steady, writes @GearoidReidy  https://t.co/kHBHM2CMTK",1
Ukraine’s central bank devalues the official hryvnia exchange rate to protect its foreign-currency reserves as Russia’s invasion ravages the economy  https://t.co/QFV4W9TGPr,1
"Indonesia’s central bank keeps its benchmark rate unchanged to foster economic growth, as it sits out the global shift toward fighting inflation with tighter monetary policies  https://t.co/GTIiTtBcaz",1
"Getting the eurozone's rate-hike decision right will be hard for Lagarde, says @johnauthers  https://t.co/UYtpQdRvJL",1
It's ECB rate decision day — here's what to expect  https://t.co/ktlSopPkgf,1
"BREAKING: Japan's central bank keeps the cost of borrowing money at an ultra low -0.1%, defying a global wave of inflation-fighting rate hikes  https://t.co/V5XqDq9wQL  https://t.co/JhqfSMLQOG",1
"Citi, JPMorgan and Wells Fargo all increased their provisions for credit losses for the first time since the height of the pandemic leaving investors to debate whether those reserves were prudent acts or a sign of danger ahead  https://t.co/We1rSqQ82Y",1
Europe’s banks waited more than a decade for higher interest rates to make lending more profitable again. Now some governments are threatening to spoil the party  https://t.co/VgGnFXX7vE,1
The Fed will need to go on a longer tightening cycle and raise interest rates well into next year to control inflation that Blackstone sees as “more deeply entrenched” in the US  https://t.co/Gla4wn27I5,1
The risk of a prolonged gas-supply crunch could unleash a drought in Europe’s credit market that a bigger-than-expected ECB hike won’t fix  https://t.co/Ra0a3Z5yxV,1
The risk of a prolonged gas-supply crunch could unleash a drought in Europe’s credit market that a bigger-than-expected ECB hike won’t fix  https://t.co/zozb0DVqF4,1
Australia’s central bank chief Philip Lowe signaled a steady series of interest rate increases as he highlighted the difficult road to a soft landing for the economy  https://t.co/Hed8vygdiL,1
Canada's export credit agency is targeting a 15% cut to its financing portfolio for upstream oil and gas production by 2030 (via @climate)  https://t.co/sbloHeML28,1
"The Fed is making the right moves to fight surging inflation, Goldman Sachs President John Waldron said, marking a turnaround from his questioning of its policies earlier this year  https://t.co/yHuZeYwGWy",1
"ECB President Christine Lagarde is redoubling efforts to forge a deal on a still-incomplete tool that can stem market speculation on weaker euro-zone members, sources say  https://t.co/JTop3TBdY9",1
Markets are pricing in a more aggressive pace of interest-rate hikes from the European Central Bank  https://t.co/GkRxhSUhtC,1
Bank of Japan Governor Haruhiko Kuroda appears more determined than ever to weather political and market pressure in pursuit of sustainable inflation  https://t.co/kacXxzKCYE,1
"Randal Quarles, the Fed’s former vice chair for supervision, said the central bank should have started hiking rates before it was done tapering its bond purchases to avoid falling behind on the fight against inflation  https://t.co/rmUtpWLR2A",1
US Treasury Secretary Janet Yellen said her plan to limit Russia’s oil earnings can overcome fears among potential partners that Putin may retaliate  https://t.co/Vxy2lcmSuM,1
"Bank of America posts an increase in net interest income, reaping the benefits of Federal Reserve rate hikes  https://t.co/AxJRvHwOSW",1
The ECB’s new tool to counter unwarranted jumps in euro-area borrowing costs may be tested sooner than expected as fresh political uncertainty engulfs Italy  https://t.co/MkCpz2Zrhf,1
China’s central bank injects additional liquidity into the financial system as a growing mortgage-payment boycott and a virus flareup leads to a sense of crisis  https://t.co/wxSWcYt722,1
"The ECB is in a tight spot. Inflation is mostly down to soaring energy costs, and higher rates may have a limited effect on prices  https://t.co/meIWBar4AW",1
The Fed has run out of data and time to deviate from its plan for a 75-basis-point increase later this month  https://t.co/o1OUxcqICj,1
Wall Street banks are getting a boost from the Fed’s efforts to snuff out inflation  https://t.co/hIajB6QfkI,1
"The zloty’s recent depreciation isn’t enough to delay inflation peak beyond the third quarter, says Governor Adam Glapinski  https://t.co/PwPP3dve8B",1
The ECB’s anti-fragmentation instrument is expected to have soft conditions  https://t.co/Qkh3oT45q6,1
China’s banks report $312 million of loans at risk to the increasing number of homebuyers refusing to pay mortgages on unfinished homes  https://t.co/kHovGW9n91,1
"Philippine central bank is not ruling out another interest rate increase in August, a day after delivering a surprise 75 basis-point hike to contain inflation  https://t.co/Wysq3ooKSD",1
St. Louis Fed President James Bullard said he favors sticking with a 75 basis-point rate increase later this month. He made the remarks in an interview with Nikkei on Wednesday  https://t.co/2iJqaFuPfu,1
"Fed Governor Christopher Waller said he backs a three-quarter percentage-point hike in the benchmark rate later this month after the latest CPI report, but could vote for more aggressive action depending on further data  https://t.co/u92FGM9hHF",1
"The European Central Bank’s much-heralded interest-rate hike will arrive too late, according to most economists in a Bloomberg survey  https://t.co/0nK2Y6vVXt",1
"Surprise policy tightening moves announced by central banks in Singapore and the Philippines signal Asia is now fully awake to the threat of accelerating inflation, and is playing catch up with its global peers  https://t.co/FkFhy3p926",1
The Philippines’ unexpected 75-basis-point rate hike is delivered in a way that might surprise some central bank watchers: via a four-minute live video on Facebook  https://t.co/5cx8FEF4Ez,1
"Fed officials may debate a historic one percentage-point rate hike later this month after another searing inflation report, which cemented odds on a 75-basis point move  https://t.co/HYz59Pi8Oi",1
#5things: Bets ramp up on 100-basis-point Fed hike. SEC casts doubt on US-China deal to avoid delistings. China's still trading powerhouse.   Here's what you need to know ⬇️  https://t.co/UTeRP02yuO,1
Atlanta Fed President Raphael Bostic said “everything is in play” for policy action after data showed that US inflation accelerated again to a fresh four-decade high  https://t.co/5X3GoaJFc1,1
"Fed officials may debate a historic one percentage-point rate hike later this month after another searing inflation report, which cemented odds on a 75-basis point move  https://t.co/EucgmHPx6I",1
Swap markets show traders are now pricing in a significant possibility that the Fed will implement a 100-basis-point hike in July in the wake of hotter-than-anticipated inflation data  https://t.co/7vTQUisIBx,1
The Federal Reserve's rate increases may soon have a serious detrimental effect on the nation’s balance sheet  https://t.co/8LpejyH8Tp,1
"Property taxes can used to mitigate risks to house prices and channel benefits to governments, Ireland’s central bank says  https://t.co/h1onOwrhzL",1
"Money markets are betting on a three quarter-percentage point hike later this month, wagering the US will need to keep the screws on policy to tame inflation  https://t.co/qA6S9OjmIx",1
The planned reopening of a key Russian gas pipeline next week may be a bigger deal for the euro than the first interest-rate hike in a decade by the ECB  https://t.co/zoDilsnUj1,1
"Economists have started paring expectations on the size of India’s future interest-rate hikes, with half-point moves seen dispensable, after consumer prices rose less than expected in June  https://t.co/Uo8Ai7EIYi",1
"Richmond Fed President Thomas Barkin kept his options open on how big the central bank should go when it raises interest rates later this month, following an increase of 75 basis points in June  https://t.co/uvsjkKIn3J",1
The European Union’s finance ministers are due to give the bloc’s final approval later Tuesday for Croatia to join the euro zone at the beginning of 2023  https://t.co/F8vQnXhWiq,1
"US Treasury Secretary Janet Yellen agrees with her Japanese counterpart Tuesday that volatile exchange rates pose a risk, and pledges to consult and cooperate as appropriate  https://t.co/2hmNdCAJSn",1
"A large majority of economists see the Bank of Korea raising its benchmark interest rate by a half-percentage-point on Wednesday, doubling the pace of its policy tightening  https://t.co/jCZeiivmH6",1
"Cryptoassets may have some “extrinsic” value thanks to people’s desire to collect the tokens, BOE Governor Andrew Bailey says, reiterating his critique that they lack “intrinsic” worth  https://t.co/Z1KpuzW1uA",1
"Bank of Montreal is raising the minimum wage for its US branch and contact-center employees to $20 an hour, its second such pay bump in less than a year  https://t.co/SSvMatEV1j",1
"India’s central bank may need to raise interest rates more aggressively to anchor inflation within its 2%-6% target, according to a member of the rate-setting panel  https://t.co/ST5ASLCZb9",1
‘The return of cash’: money market fund sector perks up on rising rates  https://t.co/zeHS7oHGMD,1
The Bank of England’s bizarre mortgage decision  https://t.co/q2SQ9XvT9M,1
Italian political upheaval provides test of ECB’s resolve  https://t.co/BI2BzjOMVS,1
Bailey pledges to bring UK inflation back down to 2% target  https://t.co/qj1MvDQBIG,1
DNB: Nordic bank feels the warmth of rate rises  https://t.co/OEYvIZYZNJ,1
BoE says overhaul of insurance rules cannot be a ‘free lunch’ for sector  https://t.co/HJa2x5xrm1,1
US mortgage rates in sharp fall as economic jitters seep into housing  https://t.co/havJXDkGw2,1
ICYMI: @federalreserve @FDICgov @USOCC issued joint proposal to strengthen and modernize Community Reinvestment Act (CRA) regulations. For more information on the proposal:  https://t.co/ptiW3BcOpE  https://t.co/jmuuJDMYB8,1
Remarks by Vice Chair Brainard on updating the Community Reinvestment Act:  https://t.co/CnSrkpRT8J @MinneapolisFed,1
The Board of Governors of the Federal Reserve System:  https://t.co/sFhvOKOg8s  https://t.co/Yekv3PDXRv,1
Now available: Weekly data on the Assets and Liabilities of Commercial Banks in the United States:  https://t.co/Q478Ld1nn1 #FedData,1
@federalreserve releases results of survey of senior financial officers at banks about their strategies and practices for managing reserve balances:  https://t.co/TLPglTj5OY,1
Our weekly #BalanceSheet update:  https://t.co/LjSvheO8Dr #FedData,1
Speech by Governor Waller on the economic outlook:  https://t.co/z58r13ejh8,1
ICYMI: @federalreserve developed the Expected Losses Estimator (ELE) tool for community banks as they transition to the Current Expected Credit Losses (CECL) standard in 2023. To learn more about ELE:  https://t.co/cIlNIBtehM  https://t.co/Xfg87HweHO,1
Now available: Weekly data on the Assets and Liabilities of Commercial Banks in the United States:  https://t.co/Q478LdiYLB #FedData,1
Interactive guide to our weekly #BalanceSheet report:  https://t.co/75xiVY33QW #FedData,1
Our weekly #BalanceSheet update:  https://t.co/LjSvhf6hRz #FedData,1
ICYMI: @federalreserve developed the Expected Losses Estimator (ELE) tool for community banks as they transition to the Current Expected Credit Losses (CECL) standard in 2023. To learn more about ELE:  https://t.co/jnb9C8RNTA  https://t.co/0GG6ntLOdJ,1
#FedFAQ: Does the Federal Reserve maintain accounts for individuals?   No. The Federal Reserve Banks provide financial services to banks and government entities only.  Learn more:  https://t.co/5vjKq2cvhg  https://t.co/zXcZePvmyw,1
Our weekly #BalanceSheet update:  https://t.co/LjSvhf5K21 #FedData,1
"ECB hikes rates by 50 bps and the U.S. dollar is still higher on the day.  This kids, is what being further behind the curve than even the Fed looks like.",1
Bankinter's Q2 lending income rises on higher rates  https://t.co/FZdFEcqW52  https://t.co/3cNbigtVCj,1
China to repay more depositors to defuse rural bank scandal  https://t.co/TAiljXboMh  https://t.co/7BUcQA2Yy5,1
Bank of England sets out plans to regulate third party services to banks  https://t.co/GRdg7HxBNb  https://t.co/imFW16juNM,1
The European Central Bank will raise interest rates for the first time in 11 years today with a bigger-than-flagged move seen as increasingly likely as policymakers fear losing control of runaway consumer price growth  https://t.co/TErfmWPJwM,1
Hungary central bank leaves one-week deposit rate on hold at 9.75% at tender  https://t.co/boheYKCbAF  https://t.co/lhRNosXx5V,1
China to repay more depositors to defuse rural bank scandal  https://t.co/djk7y7lGNt  https://t.co/5VpLJnQZ8Q,1
U.S. banks boost outlook for net interest income amid Fed rate rises  https://t.co/5Yxoq02xmK  https://t.co/9QmcF1HefK,1
From Breakingviews - ECB risks forgetting 1990s currency crisis lessons  https://t.co/gIAAK232f0,1
"Watch on @Breakingviews: The European Central Bank will soon unveil its new tool to control sovereign bond yields. Struggles with semi-fixed exchange rates in the 1990s offer a cautionary tale, says @pierrebri  https://t.co/KiMMtheGA3",1
From Breakingviews - ECB risks forgetting 1990s currency crisis lessons  https://t.co/q4KsaWIPHv,1
Yellen says U.S. aims to move ahead with global minimum corporate tax  https://t.co/UTAMP9oip5  https://t.co/gNBbzvhhsF,1
Yellen says U.S. aims to move ahead with global minimum corporate tax despite setback  https://t.co/SuYjJF8EoD  https://t.co/IvxhkYbS3J,1
WATCH: The ECB is expected to finally join the rate-rise party by making a quarter-point increase on Thursday to cool price rises. Here's a look at the week ahead in markets  https://t.co/kkoNSVpGZi,1
Russia's central bank resisting calls to take over running of Western banks' local arms -sources  https://t.co/3q9mFj9oaC  https://t.co/zneP3MIX96,1
Russia's central bank resisting calls to take over running of Western banks' local arms -sources  https://t.co/F9OhazcATf  https://t.co/qU8Tr1lHzS,1
South Korea's central bank delivered a historic half-point interest rate hike to wrest control of inflation running at the fastest pace in 24 years  https://t.co/FFoOUpzEPc  https://t.co/MKtE9lxdhG,1
"South Korea's central bank raised its policy interest rate by an unprecedented half point, aiming to pull inflation from 24-year highs amid fears of an economic downturn as business activity flounders  https://t.co/FFoOUpzEPc  https://t.co/AmIawzrGRx",1
"The Bank of Canada dramatically upped its near-term inflation forecasts and said there was an increased risk of higher price gains becoming entrenched, as it slashed its growth forecasts for 2022 and 2023  https://t.co/6f5522RDWJ  https://t.co/vYsxpUmLTm",1
"South Korea's central bank raised its benchmark interest rate by 50 basis points to 2.25%, as inflation tops a 24-year high  https://t.co/FFoOUpi3qC  https://t.co/2jUOYXifnF",1
"French ""Livret A"" bank savings rate could be doubled in August - Villeroy  https://t.co/qWY5ezXHqY  https://t.co/timh53PIZW",1
"French ""Livret A"" bank savings rate could be doubled in August - Villeroy  https://t.co/zWrIof5aGl  https://t.co/6ahELslhwo",1
"Interest policy will help Nubank lower funding costs, say analysts  https://t.co/dyczTRJEgE  https://t.co/IBhqxBdcUZ",1
"Interest policy will help Nubank lower funding costs, say analysts  https://t.co/VEoJW8no7F  https://t.co/GaqrC0J0tA",1
Swedish central bank prioritising anti-inflation fight over growth  https://t.co/yN1zrWwR5K  https://t.co/vaYujTOgWV,1
Swedish central bank focused on inflation rather than growth  https://t.co/eu94Q32CdR  https://t.co/rltJEkqi9a,1
Delta Air Lines fell short of profit expectations in the second quarter and said high operating costs will persist through the rest of the year.   Bloomberg Opinion's Brooke Sutherland has more on “Bloomberg Markets”  https://t.co/8GSimdxXeV  https://t.co/qbMXmIczxs,7
American Airlines forecasts profit in third quarter thanks to rebound in travel and fares  https://t.co/VExVwGaQNU,7
"Tesla grows revenue 42%, but automotive margins decline  https://t.co/v7dg25rsLh",7
"Domino's earnings miss expectations as pizza chain cites tough labor market, higher costs  https://t.co/AHrdX8RBmI",7
American Airlines forecasts profit in third quarter thanks to rebound in travel and fares  https://t.co/atKhtfHTm5,7
Goldman-backed digital bank Starling reports its first annual profit as other fintechs stumble  https://t.co/CuCbfcyBy0,7
United Airlines posts profit on travel surge but holds back on flight growth  https://t.co/JWlYxzRVKu,7
"Tesla grows revenue 42%, but automotive margins decline  https://t.co/65ACf41utM",7
"Netflix only loses 970,000 subscribers in second quarter after warning of loss of 2 million  https://t.co/26ME0o83Sb",7
IBM second-quarter results beat on the top and bottom lines  https://t.co/UPaMkZp8A5,7
Goldman Sachs crushes analysts’ expectations on strong bond trading results — @LesliePicker reports.  https://t.co/FgylCHur1w  https://t.co/JP6zYRh9cV,7
Bank of America posted mixed second-quarter results that included the benefit from rising interest rates and about $425 million in expenses tied to regulatory matters. @LesliePicker has the numbers.  https://t.co/UoeMwJbnuZ  https://t.co/IrHUvQA1em,7
"Citigroup tops profit estimates as bank benefits from rising interest rates, strong trading results  https://t.co/g3HfjvgNgW",7
"Delta posts profit despite jump in costs, vows to improve reliability after airline 'pushed too hard'  https://t.co/kSgaVnBCnD",7
PepsiCo raises revenue outlook after sales and profit top expectations  https://t.co/uqEgqpfooy,7
PepsiCo raises revenue outlook after sales and profit top expectations  https://t.co/7u6o1HuiYb,7
"$HOMB: Home Bancshares beats by $0.07, beats on revs  https://t.co/17rAVMsBFs",7
"$FCX: Freeport-McMoRan misses by $0.10, misses on revs  https://t.co/UkzzZapCVx",7
$COLB: Columbia Banking beats by $0.02  https://t.co/iMpj7kipqx,7
"$EWBC: East West Banc beats by $0.11, beats on revs  https://t.co/IyLNVImYMc",7
$IPAR: Inter Parfums sees Q2 revs above consensus; raises FY22 guidance  https://t.co/vW6dfmtjut,7
"$UNP: Union Pacific beats by $0.09, beats on revs  https://t.co/eiZ5vEqVzW",7
"$DPZ: Domino's Pizza misses by $0.08, beats on revs; Q2 comps -2.9%; international comps -2.2%  https://t.co/ayOqyo7UNH",7
$AUB: Atlantic Union Bankshares beats by $0.08  https://t.co/qlPKYTWq2i,7
"$AAL: American Airlines beats by $0.02, reports revs in-line; issues downside Q3 rev guidance  https://t.co/vRgqMjb4WM",7
"$IQV: IQVIA beats by $0.06, beats on revs; guides Q3 EPS below consensus, revs below consensus; guides FY22 EPS...  https://t.co/zMVVp5GuU7",7
"$AN: AutoNation beats by $0.26, misses on revs; authorizes new $1 bln stock repurchase  https://t.co/kxLHii7Buu",7
"$IPG: Interpublic reports EPS in-line, beats on revs  https://t.co/iI2ox3WKmE",7
"$SASR: Sandy Spring Banc beats by $0.04, net interest income increased 2% yr/yr  https://t.co/LTKMXOjHxE",7
"$MMC: Marsh McLennan beats by $0.03, beats on revs  https://t.co/ELuQAVRKPS",7
"$BX: Blackstone beats by $0.04, beats on revs  https://t.co/B1aBHdcOJ8",7
"$TRV: Travelers beats by $0.60, beats on revs  https://t.co/BzQd4DDpht",7
$FITB: Fifth Third in slide presentation guides for Q3 loans up 1%; total revenue 8-9% (Capital IQ consensus...  https://t.co/GCVWxEtbEG,7
"$DGX: Quest Diagnostics beats by $0.10, beats on revs; guides FY22 EPS above consensus, revs above consensus  https://t.co/3Ng8Dk5poO",7
"$SON: Sonoco Products beats by $0.11, reports revs in-line; guides Q3 EPS above consensus; guides FY22 EPS above...  https://t.co/x7GCX5Ylwp",7
$BKU: BankUnited misses by $0.08  https://t.co/wOXArIpUQz,7
"$T: AT&amp;T beats by $0.02, reports revs in-line; increases mobility service revenue guidance  https://t.co/8ePq7t39MA",7
$T: AT&amp;T CORRECTION: Co beat by $0.02  https://t.co/phZGnee69m,7
"$KEY: KeyCorp beats by $0.02, beats on revs  https://t.co/RpcJUDk5bL",7
"$DOV: Dover beats by $0.07, reports revs in-line; reaffirms FY22 EPS guidance, revs guidance  https://t.co/ijS2xVhObz",7
"$DHI: D.R. Horton beats by $0.15, misses on revs; lowers FY22 revs below consensus  https://t.co/yufC913OLS",7
"$SNA: Snap-On beats by $0.32, beats on revs  https://t.co/dwqFz3TaqZ",7
"$HRI: Herc Holdings misses by $0.15, beats on revs; narrows FY 2022 adjusted EBITDA guidance by raising lower end of...  https://t.co/YgnWk2ukG9",7
"$SNV: Synovus beats by $0.07, reports revs in-line  https://t.co/tEW7dHkLZQ",7
$FITB: Fifth Third misses by $0.11  https://t.co/mGkJ8VWHQb,7
"$ALK: Alaska Air beats by $0.24, beats on revs; guides Q3 revs above consensus  https://t.co/l6Sdcsmk2H",7
"$WNS: WNS beats by $0.12, beats on revs; guides FY23 EPS in-line, revs in-line  https://t.co/Rx7iIgjR1b",7
"$DHR: Danaher beats by $0.42, beats on revs  https://t.co/QTlUB8kSwg",7
"$TPH: TRI Pointe Homes beats by $0.12, reports revs in-line  https://t.co/54cqlj6dAw",7
$TCBI: Texas Capital misses by $0.12  https://t.co/5qj8Qirx4x,7
"$PPBI: Pacific Premier beats by $0.01, reports revs in-line  https://t.co/awcOVLDlBe",7
"$CBSH: Commerce Bancshares beats by $0.01, beats on revs  https://t.co/LFZVfJIOwW",7
$ALL: Allstate reports catastrophe losses for Q2  https://t.co/STQwgEpOwQ,7
"$AA: Alcoa beats by $0.18, beats on revs; also announces $500 mln stock repurchase authorization  https://t.co/7GcFgGuvzn",7
"$DFS: Discover Financial Services beats by $0.19, beats on revs  https://t.co/nysytsGWMX",7
"$CCK: Crown beats by $0.07, beats on revs; guides Q3 EPS below consensus; guides FY22 EPS below consensus due to a...  https://t.co/v9KaP9AMew",7
$SMCI: Super Micro Computer guides Q4 (Jun) earnings and revs well ahead of consensus due to customer design wins...  https://t.co/pVKqUA2XQa,7
"$UAL: United Airlines misses by $0.45, reports revs in-line; continues to expect to be profitable for FY22  https://t.co/Jyx2vyEdXt",7
"$CVBF: CVB Financial beats by $0.04, net interest income up 15.7% yr/yr  https://t.co/QKQNaYupl1",7
"$FR: First Industrial Realty beats by $0.02, beats on revs; raises FY22 FFO guidance, still inline with consensus  https://t.co/vtJugHt7gb",7
"$VMI: Valmont beats by $0.36, beats on revs; raises FY22 EPS and revenue guidance above consensus  https://t.co/kp0dN4slv5",7
"$CNS: Cohen &amp; Steers beats by $0.02, beats on revs  https://t.co/Z0KBpNyL2L",7
"$LSTR: Landstar System misses by $0.22, misses on revs; guides Q3 EPS above consensus, revs above consensus; also...  https://t.co/232XNxgJKY",7
"$TSLA: Tesla beats by $0.46, reports revs in-line, reaffirms expectation to achieve 50% average annual growth in...  https://t.co/3PJSIsoMEA",7
"$XM: Qualtrics misses by $0.04, beats on revs; guides Q3 EPS below consensus, revs in-line; guides FY22 EPS below...  https://t.co/E0vOPgLTJ4",7
"$CSX: CSX beats by $0.03, beats on revs  https://t.co/JnMCvhh3Gf",7
$TRHC: Tabula Rasa HealthCare sees Q2 revs above consensus  https://t.co/UCzeTEpqwb,7
"$SEIC: SEI Investments misses by $0.02, beats on revs  https://t.co/doVjVQW7lr",7
$FHN: First Horizon misses by $0.01  https://t.co/vplIGD7inN,7
"$BMI: Badger Meter beats by $0.05, beats on revs  https://t.co/7hM2nmhvy9",7
"$CDLX: Cardlytics sees Q2 revs below consensus; named Karim Temsamani as Chief Executive Officer of the company,...  https://t.co/Xse5D1wB54",7
"$LAD: Lithia Motors beats by $0.04, reports revs in-line  https://t.co/ekAZl98PfM",7
$BHLB: Berkshire Hills Bancorp beats by $0.04  https://t.co/6GkOtjY10r,7
"$ABT: Abbott Labs beats by $0.29, beats on revs; raises FY22 EPS above consensus  https://t.co/UTGx5hO0X6",7
"$NTRS: Northern Trust misses by $0.07, reports revs in-line  https://t.co/FWwoEXCk1i",7
"$BIIB: Biogen beats by $1.16, beats on revs; raises FY22 guidance  https://t.co/QMaYbCdrZx",7
"$BKR: Baker Hughes misses by $0.11, misses on revs  https://t.co/zQ9oRUxHDw",7
"$HCSG: Healthcare Services Group misses by $0.04, reports revs in-line  https://t.co/nUhbuE4JTL",7
"$NDAQ: NASDAQ beats by $0.15, beats on revs  https://t.co/nhAlyRoiSA",7
"$MKTX: MarketAxess beats by $0.05, misses on revs  https://t.co/qdmwMiUtOw",7
$CMA: Comerica beats by $0.15  https://t.co/A1IdLItv63,7
"$PNFP: Pinnacle Finl beats by $0.19, beats on revs  https://t.co/0xsodjLNBq",7
"$FULT: Fulton Fincl beats by $0.06, net interest income increased by 10.1% yr/yr  https://t.co/ao4BpuJTdk",7
"$NFLX: Netflix beats by $0.25, reports revs in-line; guides Q3 EPS below consensus, revs below consensus; global...  https://t.co/YfNwGDptEG",7
"$NBHC: National Bank beats by $0.03, net interest income margin expanded by 48 bps  https://t.co/Jf8A8WsvAJ",7
"$HOPE: Hope Bancorp beats by $0.02, beats on revs  https://t.co/Z2gY6thPCg",7
"$OMC: Omnicom beats by $0.12, beats on revs  https://t.co/GnD5qQ7CE2",7
"$CALM: Cal-Maine Foods beats by $0.29, beats on revs; approves dividend of $0.75/share for 4Q22  https://t.co/t1XACWrLyL",7
"$JBHT: J.B. Hunt Transport beats by $0.07, beats on revs  https://t.co/CZFTYayFD5",7
"$HWC: Hancock Whitney beats by $0.03, net interest income increased 7% qtr/qtr; guidance for 6-8% loan growth for...  https://t.co/oQq8bGcq1X",7
$AVAH: Aveanna lowers FY22 revenue and adjusted EBITDA guidance  https://t.co/4kQTCX0IUR,7
$VRRM: Verra Mobility raises FY22 revenue and adjusted EBITDA guidance  https://t.co/6snSWAe8Sp,7
"$VMEO: Vimeo reports June 2022 total sales +11% yr/yr, subscribers +3% yr/yr, ARPU +7% yr/yr  https://t.co/RmZBqe9xYB",7
"$LMT: Lockheed Martin misses by $0.07, misses on revs; lowers outlook, guides FY22 EPS below consensus, revs below...  https://t.co/AGJJlxS0AZ",7
$ALLY: Ally Financial misses by $0.11  https://t.co/bzWjCrHIn4,7
"$HAL: Halliburton beats by $0.04, beats on revs  https://t.co/xzbax0JgpT",7
$GMAB: Genmab announces net sales of DARZALEX for Q2  https://t.co/WuODow4wf5,7
"$HAS: Hasbro beats by $0.21, misses on revs; provides FY22 outlook  https://t.co/l62xUVeBKu",7
"$JNJ: Johnson &amp; Johnson beats by $0.04, reports revs in-line; lowers outlook  https://t.co/ebRnI9yAes",7
$SI: Silvergate Capital beats by $0.28  https://t.co/lZDeoLJeUf,7
$CFG: Citizens Financial Group beats by $0.12; raises dividend  https://t.co/ViWqdnuk3C,7
"$NVS: Novartis AG beats by $0.06, reports revs in-line; provides FY22 guidance  https://t.co/D6dVD4u3Lz",7
"$TFC: Truist beats by $0.05, reports revs in-line  https://t.co/lc2pctq7SK",7
